,play_name,act,scene,character,cue_num,cue
9432,avare,2,5,harpagon,33,"Oui, cela n'est pas mal ; mais ce compte-là n'est rien de réel."
9433,avare,2,5,frosine,34,"Pardonnez-moi. N'est-ce pas quelque chose de réel, que de vous apporter en mariage une grande sobriété ; l'héritage d'un grand amour de simplicité de parure, et l'acquisition d'un grand fonds de haine pour le jeu ?"
9434,avare,2,5,harpagon,35,"C'est une raillerie, que de vouloir me constituer son dot de toutes les dépenses qu'elle ne fera point. Je n'irai pas donner quittance de ce que je ne reçois pas ; et il faut bien que je touche quelque chose."
9435,avare,2,5,frosine,36,"Mon Dieu, vous toucherez assez ; et elles m'ont parlé d'un certain Pays où elles ont du bien, dont vous serez le maître."
9436,avare,2,5,harpagon,37,"Il faudra voir cela. Mais, Frosine, il y a encore une chose qui m'inquiète. La Fille est jeune, comme tu vois ; et les jeunes gens d'ordinaire n'aiment que leurs semblables, ne cherchent que leur compagnie. J'ai peur qu'un Homme de mon âge ne soit pas de son goût ; et que cela ne vienne à produire chez moi certains petits désordres qui ne m'accommoderaient pas."
9437,avare,2,5,frosine,38,"Ah que vous la connaissez mal ! C'est encore une particularité que j'avais à vous dire. Elle a une aversion épouvantable pour tous les jeunes gens, et n'a de l'amour que pour les vieillards."
9438,avare,2,5,harpagon,39,Elle ?
9439,avare,2,5,frosine,40,"Oui, elle. Je voudrais que vous l'eussiez entendue parler là-dessus. Elle ne peut souffrir du tout la vue d'un jeune Homme ; mais elle n'est point plus ravie, dit-elle, que lorsqu'elle peut voir un beau Vieillard avec une barbe majestueuse. Les plus vieux sont pour elle les plus charmants, et je vous avertis de n'aller pas vous faire plus jeune que vous êtes. Elle veut tout au moins qu'on soit sexagénaire ; et il n'y a pas quatre mois encore, qu'étant prête d'être mariée, elle rompit tout net le mariage, sur ce que son Amant fit voir qu'il n'avait que cinquante-six ans, et qu'il ne prit point de lunettes pour signer le contrat."
9440,avare,2,5,harpagon,41,Sur cela seulement ?
9441,avare,2,5,frosine,42,"Oui. Elle dit que ce n'est pas contentement pour elle que cinquante-six ans ; et surtout, elle est pour les nez qui portent des lunettes."
9442,avare,2,5,harpagon,43,"Certes, tu me dis là une chose toute nouvelle."
9443,avare,2,5,frosine,44,"Cela va plus loin qu'on ne vous peut dire. On lui voit dans sa Chambre quelques Tableaux et quelques Estampes ; mais que pensez-vous que ce soit ? Des Adonis ? des Céphales ? des Pâris ? et des Apollons ? Non. De beaux portraits de Saturne, du Roi Priam, du vieux Nestor, et du bon Père Anchise sur les épaules de son Fils."
9444,avare,2,5,harpagon,45,"Cela est admirable ! Voilà ce que je n'aurais jamais pensé ; et je suis bien aise d'apprendre qu'elle est de cette humeur. En effet, si j'avais été Femme, je n'aurais point aimé les jeunes Hommes."
9445,avare,2,5,frosine,46,"Je le crois bien. Voilà de belles drogues que des jeunes gens pour les aimer ! Ce sont de beaux morveux, de beaux godelureaux, pour donner envie de leur peau ; et je voudrais bien savoir quel ragoût il y a à eux ?"
9446,avare,2,5,harpagon,47,"Pour moi, je n'y en comprends point ; et je ne sais pas comment il y a des Femmes qui les aiment tant."
9447,avare,2,5,frosine,48,Il faut être folle fieffée. Trouver la jeunesse aimable ! Est-ce avoir le sens commun ? Sont-ce des hommes que de jeunes blondins ? et peut-on s'attacher à ces animaux-là ?
9448,avare,2,5,harpagon,49,"C'est ce que je dis tous les jours, avec leur ton de Poule laitée, et leurs trois petits brins de barbe relevés en barbe de Chat, leurs perruques d'étoupes, leurs haut-de-chausses tout tombants, et leurs estomacs débraillés."
9449,avare,2,5,frosine,50,"Eh ! cela est bien bâti auprès d'une Personne comme vous. Voilà un Homme cela. Il y a là de quoi satisfaire à la vue ; et c'est ainsi qu'il faut être fait, et vêtu, pour donner de l'amour."
9450,avare,2,5,harpagon,51,Tu me trouves bien ?
9451,avare,2,5,frosine,52,"Comment ? vous êtes à ravir, et votre figure est à peindre. Tournez-vous un peu, s'il vous plaît. Il ne se peut pas mieux. Que je vous voie marcher. Voilà un corps taillé, libre, et dégagé comme il faut, et qui ne marque aucune incommodité."
9452,avare,2,5,harpagon,53,"Je n'en ai pas de grandes, Dieu merci. Il n'y a que ma fluxion, qui me prend de temps en temps."
9453,avare,2,5,frosine,54,"Cela n'est rien. Votre fluxion ne vous sied point mal, et vous avez grâce à tousser."
9454,avare,2,5,harpagon,55,Dis-moi un peu. Mariane ne m'a-t-elle point encore vu ? N'a-t-elle point pris garde à moi en passant ?
9455,avare,2,5,frosine,56,"Non. Mais nous nous sommes fort entretenues de vous. Je lui ai fait un portrait de votre Personne ; et je n'ai pas manqué de lui vanter votre mérite, et l'avantage que ce lui serait, d'avoir un Mari comme vous."
9456,avare,2,5,harpagon,57,Tu as bien fait ; et je t'en remercie.
9457,avare,2,5,frosine,58,"J'aurais, Monsieur, une petite prière à vous faire. J'ai un Procès que je suis sur le point de perdre, faute d'un peu d'argent ; et vous pourriez facilement me procurer le gain de ce Procès, si vous aviez quelque bonté pour moi. Vous ne sauriez croire le plaisir qu'elle aura de vous voir. Ah ! que vous lui plairez ! et que votre fraise à l'antique fera sur son esprit un effet admirable ! Mais, surtout, elle sera charmée de votre haut-de-chausses, attaché au pourpoint avec des aiguillettes. C'est pour la rendre folle de vous ; et un Amant aiguilletté sera pour elle un ragoût merveilleux."
9458,avare,2,5,harpagon,59,"Certes, tu me ravis, de me dire cela."
9459,avare,2,5,frosine,60,"En vérité, Monsieur, ce Procès m'est d'une conséquence tout à fait grande. Je suis ruinée, si je le perds ; et quelque petite assistance me rétablirait mes affaires. Je voudrais que vous eussiez vu le ravissement où elle était, à m'entendre parler de vous. La joie éclatait dans ses yeux, au récit de vos qualités ; et je l'ai mise enfin dans une impatience extrême, de voir ce mariage entièrement conclu."
9460,avare,2,5,harpagon,61,"Tu m'as fait grand plaisir, Frosine ; et je t'en ai, je te l'avoue, toutes les obligations du monde."
9461,avare,2,5,frosine,62,"Je vous prie, Monsieur, de me donner le petit secours que je vous demande. Cela me remettra sur pied ; et je vous en serai éternellement obligée."
9462,avare,2,5,harpagon,63,Adieu. Je vais achever mes dépêches.
9463,avare,2,5,frosine,64,"Je vous assure, Monsieur, que vous ne sauriez jamais me soulager dans un plus grand besoin."
9464,avare,2,5,harpagon,65,"Je mettrai ordre que mon Carrosse soit tout prêt, pour vous mener à la Foire."
9465,avare,2,5,frosine,66,"Je ne vous importunerais pas, si je ne m'y voyais forcée par la nécessité."
9466,avare,2,5,harpagon,67,"Et j'aurai soin qu'on soupe de bonne heure, pour ne vous point faire malades."
9467,avare,2,5,frosine,68,"Ne me refusez pas la grâce dont je vous sollicite. Vous ne sauriez croire, Monsieur, le plaisir que..."
9468,avare,2,5,harpagon,69,Je m'en vais. Voilà qu'on m'appelle. Jusqu'à tantôt.
9469,avare,2,5,frosine,70,"Que la fièvre te serre, chien de vilain à tous les Diables. Le ladre a été ferme à toutes mes attaques : mais il ne me faut pas pourtant quitter la négociation ; et j'ai l'autre côté, en tout cas, d'où je suis assurée de tirer bonne récompense."
9470,avare,3,1,harpagon,1,"Allons. Venez çà tous, que je vous distribue mes ordres pour tantôt, et règle à chacun son emploi. Approchez, Dame Claude. Commençons par vous. Bon, vous voilà les armes à la main Je vous commets au soin de nettoyer partout ; et surtout, prenez garde de ne point frotter les meubles trop fort, de peur de les user. Outre cela, je vous constitue, pendant le souper, au gouvernement des bouteilles ; et s'il s'en écarte quelqu'une, et qu'il se casse quelque chose, je m'en prendrai à vous, et le rabattrai sur vos gages."
9471,avare,3,1,maitre-jacques,2,Châtiment politique.
9472,avare,3,1,harpagon,3,"Allez. Vous, Brindavoine, et vous, La Merluche, je vous établis dans la charge de rincer les verres, et de donner à boire ; mais seulement lorsque l'on aura soif, et non pas selon la coutume de certains impertinents de Laquais, qui viennent provoquer les gens, et les faire aviser de boire, lorsqu'on n'y songe pas. Attendez qu'on vous en demande plus d'une fois, et vous ressouvenez de porter toujours beaucoup d'eau."
9473,avare,3,1,maitre-jacques,4,Oui ; le vin pur monte à la tête.
9474,avare,3,1,la-merluche,5,"Quitterons-nous nos siquenilles, Monsieur ?"
9475,avare,3,1,harpagon,6,"Oui, quand vous verrez venir les Personnes ; et gardez bien de gâter vos habits."
9476,avare,3,1,brindavoine,7,"Vous savez bien, Monsieur, qu'un des devants de mon pourpoint est couvert d'une grande tache de l'huile de la Lampe."
9477,avare,3,1,la-merluche,8,"Et moi, Monsieur, que j'ai mon haut-de-chausses tout troué par derrière, et qu'on me voit, révérence parler..."
9478,avare,3,1,harpagon,9,"Paix. Rangez cela adroitement du côté de la muraille, et présentez toujours le devant au monde. Et vous, tenez toujours votre chapeau ainsi, lorsque vous servirez. Pour vous, ma Fille, vous aurez l'œil sur ce que l'on desservira, et prendrez garde qu'il ne s'en fasse aucun dégât. Cela sied bien aux Filles. Mais cependant préparez-vous à bien recevoir ma Maîtresse, qui vous doit venir visiter, et vous mener avec elle à la Foire. Entendez-vous ce que je vous dis ?"
9479,avare,3,1,elise,10,"Oui, mon Père."
9480,avare,3,1,harpagon,11,"Et vous, mon Fils le Damoiseau, à qui j'ai la bonté de pardonner l'histoire de tantôt, ne vous allez pas aviser non plus de lui faire mauvais visage."
9481,avare,3,1,cleante,12,"Moi, mon Père, mauvais visage ; et par quelle raison ?"
9482,avare,3,1,harpagon,13,"Mon Dieu, nous savons le train des Enfants dont les Pères se remarient, et de quel œil ils ont coutume de regarder ce qu'on appelle Belle-Mère. Mais si vous souhaitez que je perde le souvenir de votre dernière fredaine, je vous recommande, surtout, de régaler d'un bon visage cette Personne-là, et de lui faire enfin tout le meilleur accueil qu'il vous sera possible."
9483,avare,3,1,cleante,14,"À vous dire le vrai, mon Père, je ne puis pas vous promettre d'être bien aise qu'elle devienne ma Belle-Mère. Je mentirais, si je vous le disais : mais pour ce qui est de la bien recevoir, et de lui faire bon visage, je vous promets de vous obéir ponctuellement sur ce chapitre."
9484,avare,3,1,harpagon,15,Prenez-y garde au moins.
9485,avare,3,1,cleante,16,Vous verrez que vous n'aurez pas sujet de vous en plaindre.
9486,avare,3,1,harpagon,17,"Vous ferez sagement. Valère, aide-moi à ceci. Ho çà, Maître Jacques, approchez-vous, je vous ai gardé pour le dernier."
9487,avare,3,1,maitre-jacques,18,"Est-ce à votre Cocher, Monsieur, ou bien à votre Cuisinier, que vous voulez parler ; car je suis l'un et l'autre."
9488,avare,3,1,harpagon,19,C'est à tous les deux.
9489,avare,3,1,maitre-jacques,20,Mais à qui des deux le premier ?
9490,avare,3,1,harpagon,21,Au cuisinier.
9491,avare,3,1,maitre-jacques,22,"Attendez donc, s'il vous plaît."
9492,avare,3,1,harpagon,23,Quelle diantre de cérémonie est-ce là ?
9493,avare,3,1,maitre-jacques,24,Vous n'avez qu'à parler.
9494,avare,3,1,harpagon,25,"Je me suis engagé, Maître Jacques, à donner ce soir à souper."
9495,avare,3,1,maitre-jacques,26,Grande merveille !
9496,avare,3,1,harpagon,27,"Dis-moi un peu, nous feras-tu bonne chère ?"
9497,avare,3,1,maitre-jacques,28,"Oui, si vous me donnez bien de l'argent."
9498,avare,3,1,harpagon,29,"Que diable toujours de l'argent ! Il semble qu'ils n'aient autre chose à dire, de l'argent, de l'argent, de l'argent. Ah ! ils n'ont que ce mot à la bouche, de l'argent. Toujours parler d'argent. Voilà leur épée de chevet, de l'argent."
9499,avare,3,1,valere,30,"Je n'ai jamais vu de réponse plus impertinente que celle-là. Voilà une belle merveille, que de faire bonne chère avec bien de l'argent. C'est une chose la plus aisée du monde, et il n'y a si pauvre esprit qui n'en fît bien autant : mais pour agir en habile Homme, il faut parler de faire bonne chère avec peu d'argent."
9500,avare,3,1,maitre-jacques,31,Bonne chère avec peu d'argent !
9501,avare,3,1,valere,32,Oui.
9502,avare,3,1,maitre-jacques,33,"Par ma foi, Monsieur l'Intendant, vous nous obligerez de nous faire voir ce secret, et de prendre mon office de Cuisinier : aussi bien vous mêlez-vous céans d'être le Factoton."
9503,avare,3,1,harpagon,34,Taisez-vous. Qu'est-ce qu'il nous faudra ?
9504,avare,3,1,maitre-jacques,35,"Voilà Monsieur votre Intendant, qui vous fera bonne chère pour peu d'argent."
9505,avare,3,1,harpagon,36,Haye. Je veux que tu me répondes.
9506,avare,3,1,maitre-jacques,37,Combien serez-vous de gens à table ?
9507,avare,3,1,harpagon,38,"Nous serons huit ou dix ; mais il ne faut prendre que huit. Quand il y a à manger pour huit, il y en a bien pour dix."
9508,avare,3,1,valere,39,Cela s'entend.
9509,avare,3,1,maitre-jacques,40,"Hé bien, il faudra quatre grands potages, et cinq assiettes. Potages... Entrées..."
9510,avare,3,1,harpagon,41,"Que diable, voilà pour traiter toute une Ville entière."
9511,avare,3,1,maitre-jacques,42,Rôt...
9512,avare,3,1,harpagon,43,"Ah traître, tu manges tout mon bien."
9513,avare,3,1,maitre-jacques,44,Entremets...
9514,avare,3,1,harpagon,45,Encore ?
9515,avare,3,1,valere,46,"Est-ce que vous avez envie de faire crever tout le monde ? Et Monsieur a-t-il invité des gens pour les assassiner à force de mangeaille ? Allez-vous-en lire un peu les préceptes de la santé, et demander aux Médecins s'il y a rien de plus préjudiciable à l'Homme que de manger avec excès."
9516,avare,3,1,harpagon,47,Il a raison.
9517,avare,3,1,valere,48,"Apprenez, Maître Jacques, vous, et vos pareils, que c'est un coupe-gorge, qu'une table remplie de trop de viandes ; que pour se bien montrer ami de ceux que l'on invite, il faut que la frugalité règne dans les repas qu'on donne ; et que, suivant le dire d'un Ancien, il faut manger pour vivre, et non pas vivre pour manger ."
9518,avare,3,1,harpagon,49,"Ah que cela est bien dit ! Approche, que je t'embrasse pour ce mot. Voilà la plus belle Sentence que j'aie entendue de ma vie. Il faut vivre pour manger, et non pas manger pour vi... Non, ce n'est pas cela. Comment est-ce que tu dis ?"
9519,avare,3,1,valere,50,"Qu'il faut manger pour vivre, et non pas vivre pour manger."
9520,avare,3,1,harpagon,51,Oui. Entends-tu ? Qui est le grand homme qui a dit cela ?
9521,avare,3,1,valere,52,Je ne me souviens pas maintenant de son nom.
9522,avare,3,1,harpagon,53,Souviens-toi de m'écrire ces mots. Je les veux faire graver en lettres d'or sur la cheminée de ma Salle.
9523,avare,3,1,valere,54,"Je n'y manquerai pas. Et pour votre souper, vous n'avez qu'à me laisser faire. Je réglerai tout cela comme il faut."
9524,avare,3,1,harpagon,55,Fais donc.
9525,avare,3,1,maitre-jacques,56,"Tant mieux, j'en aurai moins de peine."
9526,avare,3,1,harpagon,57,"Il faudra de ces choses, dont on ne mange guère, et qui rassasient d'abord ; quelque bon Haricot bien gras, avec quelque Pâté en pot bien garni de marrons."
9527,avare,3,1,valere,58,Reposez-vous sur moi.
9528,avare,3,1,harpagon,59,"Maintenant, Maître Jacques, il faut nettoyer mon Carrosse."
9529,avare,3,1,maitre-jacques,60,Attendez. Ceci s'adresse au cocher. Vous dites...
9530,avare,3,1,harpagon,61,"Qu'il faut nettoyer mon Carrosse, et tenir mes Chevaux tous prêts pour conduire à la Foire..."
9531,avare,3,1,maitre-jacques,62,"Vos Chevaux, Monsieur ? Ma foi, ils ne sont point du tout en état de marcher : Je ne vous dirai point qu'ils sont sur la litière, les pauvres bêtes n'en ont point, et ce serait fort mal parler : mais vous leur faites observer des jeûnes si austères, que ce ne sont plus rien que des idées ou des fantômes ; des façons de Chevaux."
9532,avare,3,1,harpagon,63,"Les voilà bien malades, ils ne font rien."
9533,avare,3,1,maitre-jacques,64,"Et pour ne faire rien, Monsieur, est-ce qu'il ne faut rien manger ? Il leur vaudrait bien mieux, les pauvres animaux, de travailler beaucoup, de manger de même. Cela me fend le cœur, de les voir ainsi exténués : car enfin j'ai une tendresse pour mes Chevaux, qu'il me semble que c'est moi-même, quand je les vois pâtir ; je m'ôte tous les jours pour eux les choses de la bouche ; et c'est être, Monsieur, d'un naturel trop dur, que de n'avoir nulle pitié de son prochain."
9534,avare,3,1,harpagon,65,"Le travail ne sera pas grand, d'aller jusqu'à la foire."
9535,avare,3,1,maitre-jacques,66,"Non, Monsieur, je n'ai pas le courage de les mener, et je ferais conscience de leur donner des coups de fouet en l'état où ils sont. Comment voudriez-vous qu'ils traînassent un Carrosse, qu'ils ne peuvent pas se traîner eux-mêmes ?"
9536,avare,3,1,valere,67,"Monsieur, j'obligerai le voisin le Picard, à se charger de les conduire : aussi bien nous fera-t-il ici besoin pour apprêter le souper."
9537,avare,3,1,maitre-jacques,68,"Soit. J'aime mieux encore qu'ils meurent sous la main d'un autre, que sous la mienne."
9538,avare,3,1,valere,69,Maître Jacques fait bien le raisonnable.
9539,avare,3,1,maitre-jacques,70,Monsieur l'Intendant fait bien le nécessaire.
9540,avare,3,1,harpagon,71,Paix.
9541,avare,3,1,maitre-jacques,72,"Monsieur, je ne saurais souffrir les flatteurs ; et je vois que ce qu'il en fait, que ses contrôles perpétuels sur le pain et le vin, le bois, le sel, et la chandelle, ne sont rien que pour vous gratter, et vous faire sa cour. J'enrage de cela, et je suis fâché tous les jours d'entendre ce qu'on dit de vous : car enfin je me sens pour vous de la tendresse en dépit que j'en aie ; et après mes Chevaux, vous êtes la Personne que j'aime le plus."
9542,avare,3,1,harpagon,73,"Pourrais-je savoir de vous, Maître Jacques, ce que l'on dit de moi ?"
9543,avare,3,1,maitre-jacques,74,"Oui, Monsieur, si j'étais assuré que cela ne vous fâchât point."
9544,avare,3,1,harpagon,75,"Non, en aucune façon."
9545,avare,3,1,maitre-jacques,76,Pardonnez-moi ; je sais fort bien que je vous mettrais en colère.
9546,avare,3,1,harpagon,77,"Point du tout ; au contraire, c'est me faire plaisir, et je suis bien aise d'apprendre comme on parle de moi."
9547,avare,3,1,maitre-jacques,78,"Monsieur, puisque vous le voulez, je vous dirai franchement qu'on se moque partout de vous ; qu'on nous jette de tous côtés cent brocards à votre sujet ; et que l'on n'est point plus ravi, que de vous tenir au cul et aux chausses, et de faire sans cesse des contes de votre lésine. L'un dit que vous faites imprimer des Almanachs particuliers, où vous faites doubler les Quatre-temps, et les vigiles, afin de profiter des jeûnes, où vous obligez votre monde. L'autre, que vous avez toujours une querelle toute prête à faire à vos valets dans le temps des Étrennes, ou de leur sortie d'avec vous, pour vous trouver une raison de ne leur donner rien. Celui-là conte qu'une fois vous fîtes assigner le Chat d'un de vos Voisins, pour vous avoir mangé un reste d'un gigot de Mouton. Celui-ci, que l'on vous surprit une nuit, en venant dérober vous-même l'avoine de vos Chevaux ; et que votre cocher, qui était celui d'avant moi, vous donna dans l'obscurité je ne sais combien de coups de bâton dont vous ne voulûtes rien dire. Enfin voulez-vous que je vous dise, on ne saurait aller nulle part où l'on ne vous entende accommoder de toutes pièces. Vous êtes la fable et la risée de tout le monde, et jamais on ne parle de vous, que sous les noms d'avare, de ladre, de vilain, et de fesse-mathieu."
9548,avare,3,1,harpagon,79,"Vous êtes un sot, un maraud, un coquin, et un impudent."
9549,avare,3,1,maitre-jacques,80,"Hé bien, ne l'avais-je pas deviné ? Vous ne m'avez pas voulu croire. Je vous l'avais bien dit que je vous fâcherais de vous dire la vérité."
9550,avare,3,1,harpagon,81,Apprenez à parler.
9551,avare,3,2,valere,1,"À ce que je puis voir, Maître Jacques, on paye mal votre franchise."
9552,avare,3,2,maitre-jacques,2,"Morbleu, Monsieur le nouveau venu, qui faites l'Homme d'importance, ce n'est pas votre affaire. Riez de vos coups de bâton quand on vous en donnera, et ne venez point rire des miens."
9553,avare,3,2,valere,3,"Ah, Monsieur Maître Jacques, ne vous fâchez pas, je vous prie."
9554,avare,3,2,maitre-jacques,4,"Il file doux. Je veux faire le brave, et s'il est assez sot pour me craindre, le frotter quelque peu. Savez-vous bien, Monsieur le rieur, que je ne ris pas, moi ; et que si vous m'échauffez la tête, je vous ferai rire d'une autre sorte ?"
9555,avare,3,2,valere,5,Eh doucement.
9556,avare,3,2,maitre-jacques,6,"Comment, doucement ? il ne me plaît pas, moi."
9557,avare,3,2,valere,7,De grâce.
9558,avare,3,2,maitre-jacques,8,Vous êtes un impertinent.
9559,avare,3,2,valere,9,Monsieur Maître Jacques.
9560,avare,3,2,maitre-jacques,10,"Il n'y a point de Monsieur Maître Jacques pour un double. Si je prends un bâton, je vous rosserai d'importance."
9561,avare,3,2,valere,11,"Comment, un bâton ?"
9562,avare,3,2,maitre-jacques,12,Eh je ne parle pas de cela.
9563,avare,3,2,valere,13,"Savez-vous bien, Monsieur le fat, que je suis Homme à vous rosser vous-même ?"
9564,avare,3,2,maitre-jacques,14,Je n'en doute pas.
9565,avare,3,2,valere,15,"Que vous n'êtes, pour tout potage, qu'un faquin de cuisinier ?"
9566,avare,3,2,maitre-jacques,16,Je le sais bien.
9567,avare,3,2,valere,17,Et que vous ne me connaissez pas encore ?
9568,avare,3,2,maitre-jacques,18,Pardonnez-moi.
9569,avare,3,2,valere,19,"Vous me rosserez, dites-vous ?"
9570,avare,3,2,maitre-jacques,20,Je le disais en raillant.
9571,avare,3,2,valere,21,"Et moi, je ne prends point de goût à votre raillerie. Apprenez que vous êtes un mauvais railleur."
9572,avare,3,2,maitre-jacques,22,"Peste soit la sincérité, c'est un mauvais métier. Désormais j'y renonce, et je ne veux plus dire vrai. Passe encore pour mon Maître, il a quelque droit de me battre : mais pour ce Monsieur l'Intendant, je m'en vengerai si je puis."
9573,avare,3,3,frosine,1,"Savez-vous, Maître Jacques, si votre maître est au logis ?"
9574,avare,3,3,maitre-jacques,2,"Oui vraiment il y est, je ne le sais que trop."
9575,avare,3,3,frosine,3,"Dites-lui, je vous prie, que nous sommes ici."
9576,avare,3,4,mariane,1,"Ah ! que je suis, Frosine, dans un étrange état ! et s'il faut dire ce que je sens, que j'appréhende cette vue !"
9577,avare,3,4,frosine,2,"Mais pourquoi, et quelle est votre inquiétude ?"
9578,avare,3,4,mariane,3,Hélas ! me le demandez-vous ? et ne vous figurez-vous point les alarmes d'une Personne toute prête à voir le supplice où l'on veut l'attacher ?
9579,avare,3,4,frosine,4,"Je vois bien que pour mourir agréablement, Harpagon n'est pas le supplice que vous voudriez embrasser ; et je connais à votre mine, que le jeune Blondin dont vous m'avez parlé, vous revient un peu dans l'esprit."
9580,avare,3,4,mariane,5,"Oui, c'est une chose, Frosine, dont je ne veux pas me défendre ; et les visites respectueuses qu'il a rendues chez nous, ont fait, je vous l'avoue, quelque effet dans mon âme."
9581,avare,3,4,frosine,6,Mais avez-vous su quel il est ?
9582,avare,3,4,mariane,7,"Non, je ne sais point quel il est ; mais je sais qu'il est fait d'un air à se faire aimer ; Que si l'on pouvait mettre les choses à mon choix, je le prendrais plutôt qu'un autre ; et qu'il ne contribue pas peu à me faire trouver un tourment effroyable, dans l'Époux qu'on veut me donner."
9583,avare,3,4,frosine,8,"Mon Dieu, tous ces Blondins sont agréables, et débitent fort bien leur fait ; mais la plupart sont gueux comme des Rats ; et il vaut mieux pour vous, de prendre un vieux Mari, qui vous donne beaucoup de bien. Je vous avoue que les sens ne trouvent pas si bien leur compte du côté que je dis, et qu'il y a quelques petits dégoûts à essuyer avec un tel Époux ; mais cela n'est pas pour durer ; et sa mort, croyez-moi ; vous mettra bientôt en état d'en prendre un plus aimable, qui réparera toutes choses."
9584,avare,3,4,mariane,9,"Mon Dieu, Frosine, c'est une étrange affaire, lorsque pour être heureuse, il faut souhaiter ou attendre le trépas de quelqu'un, et la mort ne suit pas tous les projets que nous faisons."
9585,avare,3,4,frosine,10,Vous moquez-vous ? Vous ne l'épousez qu'aux conditions de vous laisser veuve bientôt ; et ce doit être là un des articles du Contrat. Il serait bien impertinent de ne pas mourir dans trois mois ! Le voici en propre personne.
9586,avare,3,4,mariane,11,"Ah Frosine, quelle figure !"
9587,avare,3,5,harpagon,1,"Ne vous offensez pas, ma Belle, si je viens à vous avec des lunettes. Je sais que vos appas frappent assez les yeux, sont assez visibles d'eux-mêmes, et qu'il n'est pas besoin de lunettes pour les apercevoir : mais enfin c'est avec des lunettes qu'on observe les Astres, et je maintiens et garantis que vous êtes un Astre, mais un Astre, le plus bel Astre qui soit dans le Pays des Astres. Frosine, elle ne répond mot, et ne témoigne, ce me semble, aucune joie de me voir."
9588,avare,3,5,frosine,2,C'est qu'elle est encore toute surprise ; et puis les Filles ont toujours honte à témoigner d'abord ce qu'elles ont dans l'âme.
9589,avare,3,5,harpagon,3,"Tu as raison. Voilà, belle mignonne, ma Fille, qui vient vous saluer."
9590,avare,3,6,mariane,1,"Je m'acquitte bien tard, Madame, d'une telle visite."
9591,avare,3,6,elise,2,"Vous avez fait, Madame, ce que je devais faire, et c'était à moi de vous prévenir."
9592,avare,3,6,harpagon,3,Vous voyez qu'elle est grande ; mais mauvaise herbe croît toujours.
9593,avare,3,6,mariane,4,Ô l'Homme déplaisant !
9594,avare,3,6,harpagon,5,Que dit la Belle ?
9595,avare,3,6,frosine,6,Qu'elle vous trouve admirable.
9596,avare,3,6,harpagon,7,"C'est trop d'honneur que vous me faites, adorable mignonne."
9597,avare,3,6,mariane,8,Quel animal !
9598,avare,3,6,harpagon,9,Je vous suis trop obligé de ces sentiments.
9599,avare,3,6,mariane,10,Je n'y puis plus tenir.
9600,avare,3,6,harpagon,11,"Voici mon Fils aussi, qui vous vient faire la révérence."
9601,avare,3,6,mariane,12,"Ah ! Frosine, quelle rencontre ! C'est justement celui dont je t'ai parlé."
9602,avare,3,6,frosine,13,L'aventure est merveilleuse.
9603,avare,3,6,harpagon,14,"Je vois que vous vous étonnez de me voir de si grands Enfants ; mais je serai bientôt défait et de l'un, et de l'autre."
9604,avare,3,7,cleante,1,"Madame, à vous dire le vrai, c'est ici une aventure où sans doute je ne m'attendais pas ; et mon Père ne m'a pas peu surpris, lorsqu'il m'a dit tantôt le dessein qu'il avait formé."
9605,avare,3,7,mariane,2,Je puis dire la même chose. C'est une rencontre imprévue qui m'a surprise autant que vous ; et je n'étais point préparée à une pareille aventure.
9606,avare,3,7,cleante,3,"Il est vrai que mon Père, Madame, ne peut pas faire un plus beau choix, et que ce m'est une sensible joie, que l'honneur de vous voir : Mais avec tout cela, je ne vous assurerai point que je me réjouis du dessein où vous pourriez être de devenir ma Belle-Mère. Le compliment, je vous l'avoue, est trop difficile pour moi ; et c'est un titre, s'il vous plaît, que je ne vous souhaite point. Ce discours paraîtra brutal aux yeux de quelques-uns ; mais je suis assuré que vous serez personne à le prendre comme il faudra. Que c'est un mariage, Madame, où vous vous imaginez bien que je dois avoir de la répugnance ; que vous n'ignorez pas, sachant ce que je suis, comme il choque mes intérêts ; et que vous voulez bien enfin que je vous dise, avec la permission de mon Père, que si les choses dépendaient de moi, cet hymen ne se ferait point."
9607,avare,3,7,harpagon,4,Voilà un compliment bien impertinent. Quelle belle confession à lui faire !
9608,avare,3,7,mariane,5,"Et moi, pour vous répondre, j'ai à vous dire que les choses sont fort égales ; et que si vous auriez de la répugnance à me voir votre Belle-Mère, je n'en aurais pas moins sans doute à vous voir mon Beau-Fils. Ne croyez pas, je vous prie, que ce soit moi qui cherche à vous donner cette inquiétude. Je serais fort fâchée de vous causer du déplaisir ; et si je ne m'y vois forcée par une Puissance absolue, je vous donne ma parole, que je ne consentirai point au mariage qui vous chagrine."
9609,avare,3,7,harpagon,6,"Elle a raison. À sot compliment, il faut une réponse de même. Je vous demande pardon, ma Belle, de l'impertinence de mon Fils. C'est un jeune sot, qui ne sait pas encore la conséquence des paroles qu'il dit."
9610,avare,3,7,mariane,7,"Je vous promets que ce qu'il m'a dit ne m'a point du tout offensée ; au contraire, il m'a fait plaisir de m'expliquer ainsi ses véritables sentiments. J'aime de lui un aveu de la sorte ; et s'il avait parlé d'autre façon, je l'en estimerais bien moins."
9611,avare,3,7,harpagon,8,"C'est beaucoup de bonté à vous, de vouloir ainsi excuser ses fautes. Le temps le rendra plus sage, et vous verrez qu'il changera de sentiments."
